code;prefLabel
7254289164264710;Grupo de Pesquisa em Neurociência e Farmacologia - NEUROFAR (Universidade do Sul de Santa Catarina - UNISUL)
7059088612997400;GESTIO - Núcleo de Estudos em Gestão, Políticas, Tecnologia e Segurança na Saúde (Universidade Estadual de Feira de Santana - UEFS)
3827303675954470;EpidemioCancro (Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - EPAGRI)
3394518057732130;Grupo de ciências das imagens médicas (Universidade de Mogi das Cruzes - UMC)
2298036565025920;Design Emocional (Universidade Tecnológica Federal do Paraná - UTFPR)
0348811234077501;Desenvolvimento e Avaliação de Formulações Cosméticas e Dermatológicas (Universidade Estadual de Campinas - UNICAMP)
8301212709931780;Manejo de Ecossistemas Florestais (Universidade Estadual de Goiás - UEG)
0280722971087821;Ergonomia e Desenvolvimento de Projetos, Produtos e Processos (Universidade Federal do Rio de Janeiro - UFRJ)
4004702002608230;Núcleo de investigação em Diabetes e Obesidade (Universidade Estadual de Maringá - UEM)
1471294156039930;Hernandes Carvalho Lab (Universidade Estadual de Campinas - UNICAMP)
5149715525934570;Grupo de Estudos e Pesquisas na Saúde da Mulher e Vulnerabilidades - GEPSMUV (Universidade Federal de Alagoas - UFAL)
3441949696154230;Educação, Ensino e Aprendizagem da Matemática (Universidade Federal Rural do Rio de Janeiro - UFRRJ)
7836492803063960;Pedagogias do Espaço (Universidade Federal de São João Del-Rei - UFSJ)
6473924465934190;Bioecologia de insetos (Universidade Federal de Alagoas - UFAL)
5248345757625000;Poluentes ambientais e saúde animal (Universidade Federal do Paraná - UFPR)
7151936433580540;INTERCONVERSÃO DE ENERGIA EM SISTEMAS BIOLÓGICOS (Universidade Federal do Rio de Janeiro - UFRJ)
5392351988843070;Reproduction for conservation (Universidade Federal de Mato Grosso do Sul - UFMS)
3122149520543060;Núcleo de Estudos da Cultura do Impresso (Universidade Federal de Minas Gerais - UFMG)
2423965651604440;Efeito de inibidores de plantas em trombose venosa (Universidade Federal de São Paulo - UNIFESP)
0697315084871065;Geoquímica Ambiental e Analítica (Universidade Estadual de Campinas - UNICAMP)
5512264394096940;Tecnologias para produção de hortaliças (Empresa de Pesquisa Agropecuária de Minas Gerais - EPAMIG)
6267833516790190;Grupo de estudos do hipertexto em ambiente digital - GEHD (Universidade Federal de Mato Grosso - UFMT)
0095866046412805;Grupo de estudos em Economia Ambiental e Economia Ecológica (Universidade Federal Fluminense - UFF)
0995624508391638;Núcleo de Pesquisas em Administração Pública e Regulação (Universidade Salvador - UNIFACS)
0239019806309576;EDUCAÇÃO EM SAÚDE (Centro Universitário Augusto Motta - UNISUAM)
8047721081199630;Hidrologia de Grande Escala (Universidade Federal do Rio Grande do Sul - UFRGS)
1484079474227770;Biologia Celular e Molecular do Câncer (Universidade Federal de São Paulo - UNIFESP)
5837268302742740;Perfil clínicopatológico e imuno-histoquímico de mulheres com câncer de mama (Escola Superior de Ciências da Saúde - ESCS)
8820884866705530;Grupo de Estudos em Literatura e Estudos Comparados (Universidade Federal do Acre - UFAC)
4575646470000310;Grupo de Estudos sobre Envelhecimento, Sono e Atividade Física (GEESAF) (Universidade de São Paulo - USP)
7326703550053040;GESTÃO DE FINANÇAS EMPRESARIAIS (Universidade Federal do Tocantins - UFT)
1471018282951670;Grupo de Pesquisa em Realidade Virtual e Multimídia (Universidade Federal de Pernambuco - UFPE)
5023016978197260;Cidades Inteligentes e Sustentáveis (Universidade Nove de Julho - UNINOVE)
